Date,Consumption
2015-12-28,95897.57178
2015-12-29,96020.60345
2015-12-30,96079.77496
2015-12-31,96167.66409
2016-01-01,96497.40862
2016-01-02,96497.68799
2016-01-03,96553.97168
2016-01-04,96555.47278
2016-01-05,96546.82969
2016-01-06,97045.47765
2016-01-07,97012.55102
2016-01-08,97351.56996
2016-01-09,97337.60454
2016-01-10,97814.6756
2016-01-11,97816.88112
2016-01-12,97813.76223
2016-01-13,97906.5574
2016-01-14,97892.28739
2016-01-15,98012.85806
2016-01-16,98072.20728
2016-01-17,97920.01007
2016-01-18,97920.12757
2016-01-19,97988.90607
2016-01-20,98150.6365
2016-01-21,98157.02592
2016-01-22,98318.99824
2016-01-23,98763.74084
2016-01-24,98857.32212
2016-01-25,98857.54114
2016-01-26,98913.97185
2016-01-27,98943.874
2016-01-28,98932.26751
2016-01-29,98899.10314
2016-01-30,98750.79293
2016-01-31,98743.98548
2016-02-01,98745.20926
2016-02-02,98784.25418
2016-02-03,98807.02539
2016-02-04,98641.88219
2016-02-05,98624.42219
2016-02-06,98561.47801
2016-02-07,98235.7732
2016-02-08,98235.78686
2016-02-09,97257.43336
2016-02-10,97166.70049
2016-02-11,97159.9417
2016-02-12,97117.30851
2016-02-13,97136.91192
2016-02-14,97135.44226
2016-02-15,97136.07063
2016-02-16,97157.78411
2016-02-17,97126.50383
2016-02-18,97088.29826
2016-02-19,97167.29834
2016-02-20,95678.81574
2016-02-21,95698.75306
2016-02-22,95698.03362
2016-02-23,95573.55384
2016-02-24,95553.10326
2016-02-25,95383.39299
2016-02-26,95455.69559
2016-02-27,95467.39158
2016-02-28,95579.62836
2016-02-29,95580.8474
2016-03-01,95539.64581
2016-03-02,95455.43156
2016-03-03,95441.82521
2016-03-04,95580.44478
2016-03-05,95577.89065
2016-03-06,95565.85975
2016-03-07,95566.35838
2016-03-08,95488.17265
2016-03-09,95711.25934
2016-03-10,95306.90642
2016-03-11,95316.16276
2016-03-12,95368.87722
2016-03-13,95346.76834
2016-03-14,95346.76834
2016-03-15,95363.9202
2016-03-16,95389.79382
2016-03-17,95419.62736
2016-03-18,95402.75984
2016-03-19,95520.63712
2016-03-20,95549.76257
2016-03-21,95551.15481
2016-03-22,96284.67592
2016-03-23,96309.54121
2016-03-24,96225.70311
2016-03-25,96248.33089
2016-03-26,96247.90203
2016-03-27,96240.80371
2016-03-28,96240.80371
2016-03-29,96437.087
2016-03-30,96588.21622
2016-03-31,96732.69371
2016-04-01,96805.06062
2016-04-02,97248.22889
2016-04-03,97255.6476
2016-04-04,97255.21125
2016-04-05,97429.04759
2016-04-06,97506.47497
2016-04-07,97662.22762
2016-04-08,97834.41823
2016-04-09,97920.75527
2016-04-10,97981.7413
2016-04-11,97981.85795
2016-04-12,98076.93504
2016-04-13,98201.55449
2016-04-14,98494.25826
2016-04-15,98781.9947
2016-04-16,99027.92237
2016-04-17,99027.92237
2016-04-18,99028.27882
2016-04-19,99538.97737
2016-04-20,99768.4947
2016-04-21,99946.20492
2016-04-22,100213.5694
2016-04-23,100338.2917
2016-04-24,100338.712
2016-04-25,100340.2092
2016-04-26,100655.3418
2016-04-27,100648.8183
2016-04-28,100913.4342
2016-04-29,101228.5787
2016-04-30,101758.3746
2016-05-01,101757.8697
2016-05-02,101759.0162
2016-05-03,102401.2292
2016-05-04,103315.6878
2016-05-05,103807.5327
2016-05-06,104380.8011
2016-05-07,105189.3471
2016-05-08,105193.8947
2016-05-09,105195.8691
2016-05-10,105762.2759
2016-05-11,106755.6394
2016-05-12,106950.761
2016-05-13,107334.7142
2016-05-14,108233.4998
2016-05-15,108233.7911
2016-05-16,108234.3911
2016-05-17,109114.1167
2016-05-18,109607.2861
2016-05-19,111262.3559
2016-05-20,112096.8964
2016-05-21,112554.5813
2016-05-22,112554.6772
2016-05-23,112554.6772
2016-05-24,112555.5181
2016-05-25,113296.3689
2016-05-26,114924.72
2016-05-27,115798.6421
2016-05-28,116367.7479
2016-05-29,116367.8566
2016-05-30,116374.0308
2016-05-31,116871.5634
2016-06-01,117087.2154
2016-06-02,118270.3395
2016-06-03,119684.9841
2016-06-04,120209.561
2016-06-05,120720.1475
2016-06-06,120721.5604
2016-06-07,121579.735
2016-06-08,122258.9724
2016-06-09,123365.5096
2016-06-10,123814.4273
2016-06-11,124273.1473
2016-06-12,124404.5942
2016-06-13,124404.4817
2016-06-14,124541.1274
2016-06-15,124764.8897
2016-06-16,125294.8448
2016-06-17,125955.7396
2016-06-18,126220.2659
2016-06-19,126220.2659
2016-06-20,126220.9582
2016-06-21,126348.6161
2016-06-22,126093.0936
2016-06-23,126362.3829
2016-06-24,126662.7502
2016-06-25,127023.6889
2016-06-26,127001.9888
2016-06-27,127002.4143
2016-06-28,127237.9892
2016-06-29,127171.0481
2016-06-30,127189.5655
2016-07-01,127572.9647
2016-07-02,127573.1167
2016-07-03,127574.1722
2016-07-04,127575.2789
2016-07-05,127570.4935
2016-07-06,127768.639
2016-07-07,127859.6619
2016-07-08,127219.2372
2016-07-09,126930.721
2016-07-10,126743.9551
2016-07-11,126744.3904
2016-07-12,126398.8178
2016-07-13,126072.3262
2016-07-14,125654.7871
2016-07-15,125227.9698
2016-07-16,125312.831
2016-07-17,125312.8194
2016-07-18,125314.3603
2016-07-19,125328.1108
2016-07-20,125058.7706
2016-07-21,124753.5254
2016-07-22,125126.2487
2016-07-23,124394.2917
2016-07-24,124372.2076
2016-07-25,124367.8588
2016-07-26,123978.8319
2016-07-27,123333.8788
2016-07-28,122687.5467
2016-07-29,121186.6347
2016-07-30,121060.6418
2016-07-31,121060.6172
2016-08-01,121060.6183
2016-08-02,121061.6789
2016-08-03,120696.6469
2016-08-04,120439.7688
2016-08-05,119895.4063
2016-08-06,119441.2497
2016-08-07,119441.3642
2016-08-08,119441.8293
2016-08-09,119029.5332
2016-08-10,118683.3721
2016-08-11,118179.5354
2016-08-12,118039.4769
2016-08-13,117910.6449
2016-08-14,117910.5893
2016-08-15,117911.7872
2016-08-16,117539.5717
2016-08-17,116943.3623
2016-08-18,116490.2484
2016-08-19,116277.2387
2016-08-20,115808.5816
2016-08-21,115808.3425
2016-08-22,115809.5348
2016-08-23,115508.5536
2016-08-24,115257.1081
2016-08-25,115317.5801
2016-08-26,115141.7494
2016-08-27,114962.7147
2016-08-28,114963.5152
2016-08-29,114963.6878
2016-08-30,114778.4454
2016-08-31,114464.1108
2016-09-01,114547.3239
2016-09-02,113859.8087
2016-09-03,113871.4938
2016-09-04,113863.3141
2016-09-05,113863.2141
2016-09-06,113863.8289
2016-09-07,113546.9853
2016-09-08,113546.7227
2016-09-09,113273.5471
2016-09-10,112807.6782
2016-09-11,112806.7085
2016-09-12,112807.3863
2016-09-13,112582.5273
2016-09-14,112483.9383
2016-09-15,112291.8162
2016-09-16,112132.36
2016-09-17,111657.9295
2016-09-18,111657.8004
2016-09-19,111658.4932
2016-09-20,111718.2298
2016-09-21,111533.0152
2016-09-22,111158.8173
2016-09-23,111011.908
2016-09-24,110826.4427
2016-09-25,110826.4307
2016-09-26,110826.3538
2016-09-27,110214.4434
2016-09-28,109539.865
2016-09-29,109439.9486
2016-09-30,108988.4989
2016-10-01,108278.318
2016-10-02,108278.318
2016-10-03,108280.4583
2016-10-04,107763.1696
2016-10-05,106658.7359
2016-10-06,106031.3662
2016-10-07,105689.3363
2016-10-08,105374.8343
2016-10-09,105082.298
2016-10-10,105082.761
2016-10-11,105084.2909
2016-10-12,104860.0239
2016-10-13,104671.8633
2016-10-14,104595.9809
2016-10-15,104553.8386
2016-10-16,104553.8386
2016-10-17,104554.4204
2016-10-18,104248.9051
2016-10-19,103505.0485
2016-10-20,102792.881
2016-10-21,102712.8095
2016-10-22,102509.7
2016-10-23,102500.613
2016-10-24,102502.4942
2016-10-25,102305.172
2016-10-26,102050.155
2016-10-27,101619.2696
2016-10-28,101491.322
2016-10-29,101428.1831
2016-10-30,101411.7336
2016-10-31,101412.8853
2016-11-01,101173.0561
2016-11-02,100939.1178
2016-11-03,100557.459
2016-11-04,100134.9025
2016-11-05,100059.8014
2016-11-06,100060.0089
2016-11-07,100060.0906
2016-11-08,99938.23344
2016-11-09,99733.99454
2016-11-10,99602.94539
2016-11-11,99571.87373
2016-11-12,99500.56385
2016-11-13,99500.56385
2016-11-14,99501.82168
2016-11-15,99474.78716
2016-11-16,99205.2716
2016-11-17,99181.19466
2016-11-18,98759.71062
2016-11-19,98590.43692
2016-11-20,98590.18093
2016-11-21,98590.8519
2016-11-22,98590.1228
2016-11-23,98513.02444
2016-11-24,98627.42262
2016-11-25,98551.26764
2016-11-26,98459.7594
2016-11-27,98458.52795
2016-11-28,98458.56136
2016-11-29,98337.71441
2016-11-30,98373.0832
2016-12-01,98087.62738
2016-12-02,97827.82202
2016-12-03,97848.15947
2016-12-04,97848.15947
2016-12-05,97848.15947
2016-12-06,97823.51807
2016-12-07,99672.62631
2016-12-08,100077.4478
2016-12-09,100114.3392
2016-12-10,100101.9907
2016-12-11,100102.1254
2016-12-12,100102.7022
2016-12-13,100228.0271
2016-12-14,100227.5916
2016-12-15,100061.6421
2016-12-16,100205.8276
2016-12-17,100063.8235
2016-12-18,100063.8759
2016-12-19,100064.7619
2016-12-20,99877.19998
2016-12-21,99829.79571
2016-12-22,99918.38838
2016-12-23,99828.85709
2016-12-24,101786.6737
2016-12-25,101786.8223
2016-12-26,101786.975
2016-12-27,101786.975
2016-12-28,101787.2103
2016-12-29,101830.207
2016-12-30,101920.8714
2016-12-31,102454.0955
2017-01-01,102469.7427
2017-01-02,102469.7427
2017-01-03,102470.2595
2017-01-04,102392.8757
2017-01-05,102751.5232
2017-01-06,102936.0797
2017-01-07,103157.3118
2017-01-08,103152.7068
2017-01-09,103152.6218
2017-01-10,101878.5887
2017-01-11,101928.8154
2017-01-12,101930.6885
2017-01-13,101985.6409
2017-01-14,102005.0398
2017-01-15,102004.9843
2017-01-16,102004.9843
2017-01-17,102039.1801
2017-01-18,102036.8754
2017-01-19,102479.5087
2017-01-20,102480.9321
2017-01-21,102486.6168
2017-01-22,102495.2081
2017-01-23,102495.5094
2017-01-24,102653.5599
2017-01-25,102619.8881
2017-01-26,103152.5951
2017-01-27,104138.8281
2017-01-28,104131.7393
2017-01-29,104131.3573
2017-01-30,104131.4031
2017-01-31,104048.0324
2017-02-01,104128.1058
2017-02-02,104104.6651
2017-02-03,103656.2303
2017-02-04,103119.4376
2017-02-05,103119.7471
2017-02-06,103119.6879
2017-02-07,103123.8799
2017-02-08,103089.3409
2017-02-09,103029.9423
2017-02-10,103042.6469
2017-02-11,103048.6278
2017-02-12,103048.6278
2017-02-13,103049.1187
2017-02-14,103017.9397
2017-02-15,102919.97
2017-02-16,103001.8855
2017-02-17,103319.1287
2017-02-18,102806.2508
2017-02-19,102803.7384
2017-02-20,102803.7384
2017-02-21,102805.1186
2017-02-22,102975.8793
2017-02-23,101890.26
2017-02-24,102058.8082
2017-02-25,102103.0332
2017-02-26,102100.6657
2017-02-27,102100.6657
2017-02-28,102165.4667
2017-03-01,102122.2021
2017-03-02,102305.4123
2017-03-03,102430.3816
2017-03-04,102812.3696
2017-03-05,102811.049
2017-03-06,102811.1515
2017-03-07,102534.6483
2017-03-08,102507.4487
2017-03-09,102569.0481
2017-03-10,102577.6201
2017-03-11,102606.5696
2017-03-12,102606.301
2017-03-13,102606.501
2017-03-14,102594.3056
2017-03-15,102593.5059
2017-03-16,102643.708
2017-03-17,102668.0374
2017-03-18,102621.8169
2017-03-19,102621.8169
2017-03-20,102622.2169
2017-03-21,102625.2841
2017-03-22,102717.1745
2017-03-23,102680.8583
2017-03-24,102502.1376
2017-06-01,112953.6903
2017-06-02,114346.2674
2017-06-03,114758.5639
2017-06-04,114828.9665
2017-06-05,114829.4392
2017-06-06,115435.7781
2017-06-07,115624.1691
2017-06-08,115978.5896
2017-06-09,116175.8086
2017-06-10,116484.6882
2017-06-11,116496.1945
2017-06-12,116496.0197
2017-06-13,116731.9626
2017-06-14,116901.2709
2017-06-15,116955.7865
2017-06-16,116963.0237
2017-06-17,119140.17
2017-06-18,119140.17
2017-06-19,119141.1444
2017-06-20,118960.6436
2017-06-21,118792.1362
2017-06-22,119081.7663
2017-06-23,119029.1462
2017-06-24,118938.8675
2017-06-25,118939.4047
2017-06-26,118939.8203
2017-06-27,118848.2218
2017-06-28,119172.5467
2017-06-29,119265.2161
2017-06-30,119200.4323
2017-07-01,118888.255
2017-07-02,118888.255
2017-07-03,118888.255
2017-07-04,118894.1188
2017-07-05,119231.3855
2017-07-06,119380.4389
2017-07-07,119568.8349
2017-07-08,119873.2234
2017-07-09,119873.03
2017-07-10,119877.466
2017-07-11,120033.0458
2017-07-12,120136.1951
2017-07-13,120427.5537
2017-07-14,120550.2697
2017-07-15,120804.2383
2017-07-16,120804.2383
2017-07-17,120805.2717
2017-07-18,120102.9039
2017-07-19,120473.2746
2017-07-20,120685.1491
2017-07-21,121031.5678
2017-07-22,120979.7835
2017-07-23,120984.9381
2017-07-24,120984.9688
2017-07-25,121226.5649
2017-07-26,121600.836
2017-07-27,121780.7226
2017-07-28,121974.1542
2017-07-29,122155.0731
2017-07-30,122158.9275
2017-07-31,122158.9275
2017-08-01,122137.9745
2017-08-02,122515.1483
2017-08-03,122548.5912
2017-08-04,122365.1827
2017-08-05,122610.0554
2017-08-06,122611.1005
2017-08-07,122611.502
2017-08-08,122614.4707
2017-08-09,122422.6263
2017-08-10,122275.8769
2017-08-11,122223.4877
2017-08-12,122195.034
2017-08-13,122195.034
2017-08-14,122195.234
2017-08-15,122209.0951
2017-08-16,122062.2937
2017-08-17,121915.098
2017-08-18,121492.3976
2017-08-19,121263.7704
2017-08-20,121261.0693
2017-08-21,121261.5804
2017-08-22,122174.8991
2017-08-23,121855.8137
2017-08-24,121571.031
2017-08-25,121687.4615
2017-08-26,119520.7763
2017-08-27,119505.8633
2017-08-28,119505.8633
2017-08-29,119636.7168
2017-08-30,119555.3705
2017-08-31,119784.1944
2017-09-01,119568.2906
2017-09-02,119352.6733
2017-09-03,119352.6066
2017-09-04,119352.6066
2017-09-05,119352.7733
2017-09-06,119595.6983
2017-09-07,119657.0751
2017-09-08,119457.5319
2017-09-09,119383.9639
2017-09-10,119426.258
2017-09-11,119426.8978
2017-09-12,119257.8999
2017-09-13,119069.4469
2017-09-14,118974.6944
2017-09-15,118962.2511
2017-09-16,118875.5197
2017-09-17,118875.5197
2017-09-18,118875.7015
2017-09-19,118425.5949
2017-09-20,118373.0559
2017-09-21,118048.8639
2017-09-22,117867.2881
2017-09-23,117743.0462
2017-09-24,117647.1817
2017-09-25,117648.1231
2017-09-26,117457.435
2017-09-27,116969.0521
2017-09-28,116570.6436
2017-09-29,115760.8774
2017-09-30,115601.5312
2017-10-01,115589.7968
2017-10-02,115592.609
2017-10-03,115000.7528
2017-10-04,114040.8219
2017-10-05,112365.2008
2017-10-06,111196.6287
2017-10-07,109883.1573
2017-10-08,109693.501
2017-10-09,109693.5505
2017-10-10,109694.8713
2017-10-11,109045.5067
2017-10-12,108663.047
2017-10-13,108294.1217
2017-10-14,108021.7088
2017-10-15,108021.4958
2017-10-16,108023.875
2017-10-17,106480.7579
2017-10-18,106191.668
2017-10-19,105763.4326
2017-10-20,105267.6782
2017-10-21,105079.4746
2017-10-22,105079.4746
2017-10-23,105079.8746
2017-10-24,104588.9425
2017-10-25,104313.8276
2017-10-26,104147.3357
2017-10-27,103960.5709
2017-10-28,103759.3873
2017-10-29,103759.3873
2017-10-30,103760.403
2017-10-31,103671.8875
2017-11-01,103155.8637
2017-11-02,103046.8412
2017-11-03,102927.9389
2017-11-04,102749.449
2017-11-05,102749.449
2017-11-06,102749.649
2017-11-07,102609.0501
2017-11-08,102522.8069
2017-11-09,102434.8987
2017-11-10,102373.1665
2017-11-11,102325.3129
2017-11-12,102325.3129
2017-11-13,102326.2915
2017-11-14,102363.2936
2017-11-15,102340.5548
2017-11-16,102224.1991
2017-11-17,101830.5625
2017-11-18,101758.9466
2017-11-19,101758.9466
2017-11-20,101759.0666
2017-11-21,101730.2219
2017-11-22,101315.7503
2017-11-23,101152.4993
2017-11-24,101126.0762
2017-11-25,101271.5886
2017-11-26,101186.0281
2017-11-27,101186.0281
2017-11-28,101104.7104
2017-11-29,101068.9167
2017-11-30,100714.1896
2017-12-01,100466.9493
2017-12-02,100429.783
2017-12-03,100429.8385
2017-12-04,100430.601
2017-12-05,100376.2459
2017-12-06,100366.9383
2017-12-07,100211.7699
2017-12-08,102176.1222
2017-12-09,102187.7857
2017-12-10,102185.9523
2017-12-11,102186.1034
2017-12-12,102136.2377
2017-12-13,102110.5352
2017-12-14,102055.2185
2017-12-15,102173.5723
2017-12-16,102225.1087
2017-12-17,102231.8024
2017-12-18,102232.0024
2017-12-19,102690.8634
2017-12-20,102692.8576
2017-12-21,102633.6882
2017-12-22,102635.2737
2017-12-23,102408.9395
2017-12-24,102414.4644
2017-12-25,102414.2917
2017-12-26,102414.3592
2017-12-27,102414.893
2017-12-28,102362.3878
2017-12-29,102419.0861
2017-12-30,102692.2922
2017-12-31,102654.9329
2018-01-01,102654.9329
2018-01-02,102655.1123
2018-01-03,102934.9651
2018-01-04,100525.5273
2018-01-05,100599.7456
2018-01-06,101042.2611
2018-01-07,101045.2772
2018-01-08,101045.3224
2018-01-09,101720.4915
2018-01-10,101751.2709
2018-01-11,101673.5709
2018-01-12,101703.9248
2018-01-13,101689.6649
2018-01-14,101635.0134
2018-01-15,101635.9236
2018-01-16,101575.4134
2018-01-17,101577.6876
2018-01-18,101424.6728
2018-01-19,101393.9747
2018-01-20,100581.577
2018-01-21,100616.5224
2018-01-22,100617.3898
2018-01-23,100967.7353
2018-01-24,100903.0578
2018-01-25,100860.1092
2018-01-26,100754.7196
2018-01-27,100944.9399
2018-01-28,100900.9286
2018-01-29,100900.9784
2018-01-30,100796.6175
2018-01-31,100621.7856
2018-02-01,100403.9248
2018-02-02,100555.4806
2018-02-03,100671.232
2018-02-04,100671.232
2018-02-05,100671.232
2018-02-06,100558.0637
2018-02-07,100288.8145
2018-02-08,100284.9902
2018-02-09,100178.018
2018-02-10,100165.4895
2018-02-11,100165.4895
2018-02-12,100165.8837
2018-02-13,100147.7305
2018-02-14,100165.8944
2018-02-15,100124.1494
2018-02-16,100029.8095
2018-02-17,99711.27909
2018-02-18,99537.56464
2018-02-19,99537.56464
2018-02-20,99539.21796
2018-02-21,99785.99749
2018-02-22,100262.4849
2018-02-23,100299.2187
2018-02-24,100342.262
2018-02-25,100504.2278
2018-02-26,100504.6028
2018-02-27,100418.4499
2018-02-28,100347.5093
2018-03-01,100326.7571
2018-03-02,100445.4413
2018-03-03,100171.6168
2018-03-04,99847.24385
2018-03-05,99847.64823
2018-03-06,99888.12689
2018-03-07,99769.4544
2018-03-08,99743.50063
2018-03-09,99804.80906
2018-03-10,99885.39652
2018-03-11,99885.29194
2018-03-12,99885.8144
2018-03-13,99850.98666
2018-03-14,99849.59904
2018-03-15,99895.767
2018-03-16,99861.32033
2018-03-17,99662.06934
2018-03-18,99662.06934
2018-03-19,99662.19434
2018-03-20,99754.27457
2018-03-21,99822.13327
2018-03-22,99871.66701
2018-03-23,99979.22868
2018-03-24,99656.3903
2018-03-25,99657.10919
2018-03-26,99657.53343
2018-03-27,99595.32335
2018-03-28,99440.46864
2018-03-29,99519.79936
2018-03-30,99643.84784
2018-03-31,99643.84784
2018-04-01,99629.76736
2018-04-02,99629.76736
2018-04-03,99637.00962
2018-04-04,99745.43544
2018-04-05,100046.3746
2018-04-06,100117.0979
2018-04-07,100073.7561
2018-04-08,100126.6346
2018-04-09,100127.227
2018-04-10,100183.3276
2018-04-11,100436.9014
2018-04-12,100664.6508
2018-04-13,100740.7606
2018-04-14,100890.1874
2018-04-15,100917.8637
2018-04-16,100918.0027
2018-04-17,101061.3157
2018-04-18,101526.8658
2018-04-19,101972.4873
2018-04-20,102131.7951
2018-04-21,103094.4839
2018-04-22,103413.7185
2018-04-23,103415.2473
2018-04-24,103740.696
2018-04-25,103646.8297
2018-04-26,103875.2899
2018-04-27,104288.6102
2018-04-28,104536.8668
2018-04-29,104522.5439
2018-04-30,104522.7965
2018-05-01,104744.6284
2018-05-02,105072.5882
2018-05-03,106078.2428
2018-05-04,106768.7587
2018-05-05,108135.2672
2018-05-06,108135.2672
2018-05-07,108136.339
2018-05-08,108771.1265
2018-05-09,109591.5963
2018-05-10,110108.5348
2018-05-11,110727.9957
2018-05-12,111371.5539
2018-05-13,111371.5539
2018-05-14,111371.7539
2018-05-15,111680.8937
2018-05-16,111976.2393
2018-05-17,112335.4118
2018-05-18,112967.5283
2018-05-19,113964.3262
2018-05-20,113775.7379
2018-05-21,113777.0296
2018-05-22,113777.4225
2018-05-23,114801.1087
2018-05-24,115375.3649
2018-05-25,115587.8548
2018-05-26,116131.1854
2018-05-27,116176.6729
2018-05-28,116176.784
2018-05-29,117762.2232
2018-05-30,118388.497
2018-05-31,118410.8821
2018-06-01,118719.905
2018-06-02,118911.1854
2018-06-03,118344.4402
2018-06-04,118345.7235
2018-06-05,119936.5855
2018-06-06,121151.7762
2018-06-07,121801.2446
2018-06-08,122040.6914
2018-06-09,122751.5986
2018-06-10,122751.5986
2018-06-11,122751.7373
2018-06-12,123209.3754
2018-06-13,123512.5456
2018-06-14,123863.6015
2018-06-15,123922.0104
2018-06-16,124355.9888
2018-06-17,124355.9888
2018-06-18,124356.3221
2018-06-19,124470.1885
2018-06-20,124612.1004
2018-06-21,124554.3067
2018-06-22,124557.6506
2018-06-23,124649.2226
2018-06-24,124649.2226
2018-06-25,124650.2034
2018-06-26,125138.9212
2018-06-27,124764.5517
2018-06-28,125066.2514
2018-06-29,125150.5212
2018-06-30,124656.1988
2018-07-01,124678.0761
2018-07-02,124678.0761
2018-07-03,124678.3261
2018-07-04,124605.9816
2018-07-05,124012.7297
2018-07-06,123769.7286
2018-07-07,123876.5723
2018-07-08,123876.5723
2018-07-09,123877.3995
2018-07-10,123596.0691
2018-07-11,123379.8866
2018-07-12,122593.4469
2018-07-13,122346.7612
2018-07-14,121860.591
2018-07-15,121860.591
2018-07-16,121861.4093
2018-07-17,121620.0663
2018-07-18,121316.3975
2018-07-19,121090.4044
2018-07-20,120529.8447
2018-07-21,120199.081
2018-07-22,120199.081
2018-07-23,120199.962
2018-07-24,119710.783
2018-07-25,119265.2819
2018-07-26,119204.7386
2018-07-27,118681.2356
2018-07-28,118338.5608
2018-07-29,118338.5608
2018-07-30,118339.4613
2018-07-31,117937.6452
2018-08-01,117647.613
2018-08-02,117204.0507
2018-08-03,116793.9394
2018-08-04,116102.016
2018-08-05,116171.5661
2018-08-06,116171.5661
2018-08-07,116171.107
2018-08-08,115827.798
2018-08-09,115844.3076
2018-08-10,115613.2656
2018-08-11,115291.4447
2018-08-12,115175.0843
2018-08-13,115176.1601
2018-08-14,115070.2956
2018-08-15,115093.0188
2018-08-16,114751.6393
2018-08-17,114676.0168
2018-08-18,114742.9767
2018-08-19,114742.9767
2018-08-20,114743.4689
2018-08-21,114645.2796
2018-08-22,113641.0159
2018-08-23,113606.7373
2018-08-24,113842.356
2018-08-25,113901.9847
2018-08-26,113959.969
2018-08-27,113960.2745
2018-08-28,114520.0245
2018-08-29,114802.9145
2018-08-30,115060.4727
2018-08-31,115127.8996
2018-09-01,114788.1319
2018-09-02,115455.5253
2018-09-03,115455.5253
2018-09-04,115534.3935
2018-09-05,115266.7973
2018-09-06,115068.0943
2018-09-07,115124.8366
2018-09-08,115148.8445
2018-09-09,115147.7547
2018-09-10,115147.8701
2018-09-11,115368.4879
2018-09-12,115060.0617
2018-09-13,114897.6011
2018-09-14,114718.3108
2018-09-15,114710.8089
2018-09-16,114711.019
2018-09-17,114711.4077
2018-09-18,114507.3414
2018-09-19,114354.2645
2018-09-20,113955.6556
2018-09-21,113763.0943
2018-09-22,113645.3599
2018-09-23,113645.3599
2018-09-24,113647.0168
2018-09-25,113027.8239
2018-09-26,114561.6102
2018-09-27,114072.6327
2018-09-28,112920.2098
2018-09-29,111755.8381
2018-09-30,111755.8381
2018-10-01,111758.1326
2018-10-02,111017.9444
2018-10-03,110332.6884
2018-10-04,109194.9518
2018-10-05,108900.2962
2018-10-06,108689.1781
2018-10-07,108689.1781
2018-10-08,108689.1781
2018-10-09,108689.3046
2018-10-10,108279.6316
2018-10-11,108282.6073
2018-10-12,108183.7312
2018-10-13,107807.9005
2018-10-14,107807.9005
2018-10-15,107808.4772
2018-10-16,107638.7125
2018-10-17,107554.085
2018-10-18,107460.8922
2018-10-19,107273.8367
2018-10-20,107391.162
2018-10-21,107391.162
2018-10-22,107391.5056
2018-10-23,107243.4868
2018-10-24,106912.6037
2018-10-25,107020.846
2018-10-26,107501.568
2018-10-27,107342.9945
2018-10-28,107342.9945
2018-10-29,107343.1122
2018-10-30,107452.0063
2018-10-31,107568.7185
2018-11-01,107915.2455
2018-11-02,107808.0204
2018-11-03,107800.6162
2018-11-04,107800.6162
2018-11-05,107801.0405
2018-11-06,107702.6708
2018-11-07,108946.7119
2018-11-08,109034.1241
2018-11-09,109023.0492
2018-11-10,108934.4304
2018-11-11,108934.4304
2018-11-12,108935.8304
2018-11-13,108914.7982
2018-11-14,108895.6975
2018-11-15,108604.5819
2018-11-16,108536.0765
2018-11-17,108529.0268
2018-11-18,108529.0268
2018-11-19,108529.8479
2018-11-20,108468.7736
2018-11-21,108688.4493
2018-11-22,108669.4875
2018-11-23,108608.3365
2018-11-24,108475.073
2018-11-25,108475.073
2018-11-26,108476.873
2018-11-27,108351.8604
2018-11-28,108281.924
2018-11-29,105847.3593
2018-11-30,105215.8358
2018-12-01,104685.4449
2018-12-02,104685.4449
2018-12-03,104687.6832
2018-12-04,104231.4687
2018-12-05,103757.5251
2018-12-06,103285.056
2018-12-07,103676.895
2018-12-08,102912.9089
2018-12-09,102912.9089
2018-12-10,102913.5314
2018-12-11,102810.2863
2018-12-12,102607.7771
2018-12-13,102528.1368
2018-12-14,101665.6689
2018-12-15,101318.6242
2018-12-16,101318.6242
2018-12-17,101319.0809
2018-12-18,101270.857
2018-12-19,100823.7337
2018-12-20,99816.39675
2018-12-21,99535.95965
2018-12-22,99473.81391
2018-12-23,99474.69626
2018-12-24,99474.81992
2018-12-25,99274.18868
2018-12-26,99274.75118
2018-12-27,99274.75118
2018-12-28,98719.77606
2018-12-29,98609.9344
2018-12-30,98633.33489
2018-12-31,98633.33489
2019-01-01,99178.60851
2019-01-02,99620.16357
2019-01-03,100064.2386
2019-01-04,101005.5512
2019-01-05,100998.8489
2019-01-06,100998.8489
2019-01-07,100998.9322
2019-01-08,100476.6307
2019-01-09,100562.3416
2019-01-10,100747.9252
2019-01-11,100784.5501
2019-01-12,100806.6366
2019-01-13,100806.6366
2019-01-14,100806.853
2019-01-15,101025.0485
2019-01-16,101155.6032
2019-01-17,101831.7815
2019-01-18,101908.9029
2019-01-19,101897.6408
2019-01-20,101898.2469
2019-01-21,101898.2469
2019-01-22,101841.2994
2019-01-23,102393.0582
2019-01-24,104759.9772
2019-01-25,104864.5858
2019-01-26,104893.5124
2019-01-27,104893.5124
2019-01-28,104912.2324
2019-01-29,104946.1502
2019-01-30,104950.9923
2019-01-31,104973.3794
2019-02-01,104987.7955
2019-02-02,104802.772
2019-02-03,104802.772
2019-02-04,104803.1905
2019-02-05,104798.9277
2019-02-06,104594.6982
2019-02-07,104287.2551
2019-02-08,103527.0607
2019-02-09,103503.7998
2019-02-10,103503.7998
2019-02-11,103503.7998
2019-02-12,103417.6202
2019-02-13,103380.7932
2019-02-14,103268.4249
2019-02-15,103231.0882
2019-02-16,103120.6787
2019-02-17,103090.1377
2019-02-18,103090.1377
2019-02-19,103090.1377
2019-02-20,103085.1442
2019-02-21,103064.1905
